logFC	AveExpr	t	P.Value	adj.P.Val	B	Significance	ID
SLC7A6OS	0.260862661609854	2.92153964858316	6.32839308844854	3.75621760507822e-10	8.7121197730057e-10	11.9317844809976	Not Significant	SLC7A6OS
LOC401588	0.336946210761818	1.58695657217334	6.29125209113112	4.73059519537943e-10	1.09128881456911e-09	11.9217835909362	Not Significant	LOC401588
GALT	0.371527971241667	3.41381062078343	6.34112383803439	3.46975127815152e-10	8.07396880909418e-10	11.9202908594352	Not Significant	GALT
FAM195A	-0.486347030571678	4.29814590962372	-6.36268552686073	3.03255613472698e-10	7.08416750618598e-10	11.9201613642117	Not Significant	FAM195A
DNAJC25	-0.220167125026541	3.5607533302669	-6.34261061190112	3.43772256388669e-10	8.00192746713718e-10	11.9123698066262	Not Significant	DNAJC25
LOC643387	0.244480075291757	1.11832494448354	6.27818832250234	5.12890028454029e-10	1.18026215496179e-09	11.9088063827042	Not Significant	LOC643387
HHLA3	0.397071433766514	2.81631976821039	6.32185255514568	3.91225670515584e-10	9.0670093072263e-10	11.9084555034988	Not Significant	HHLA3
GABRB2	-0.87782392038864	-0.435807033748755	-6.24045974281441	6.4723028764347e-10	1.48143381482793e-09	11.907624543054	Not Significant	GABRB2
LSM4	0.341522668786419	6.54148973359564	6.38990050500356	2.55702765349178e-10	5.99295848572056e-10	11.8993519505294	Not Significant	LSM4
LONRF3	0.729812032047965	-0.61241859311967	6.23738360488367	6.5958829535292e-10	1.50902751705093e-09	11.8971050485398	Not Significant	LONRF3
BMS1P5	-0.386479082193564	1.66726449061583	-6.28786990379295	4.83071542247378e-10	1.11369867110544e-09	11.8928617619031	Not Significant	BMS1P5
ACSL1	0.555034121793933	6.47152475102348	6.38842523379745	2.5808211316811e-10	6.04777671486943e-10	11.8919502540863	Not Significant	ACSL1
MTO1	0.211967537277025	4.34634037583154	6.36045837459451	3.07509413561712e-10	7.1801768998099e-10	11.8891592779623	Not Significant	MTO1
RREB1	-0.323907334967566	5.87552047606885	-6.38309981956042	2.66852595055828e-10	6.24938630918571e-10	11.8821278947179	Not Significant	RREB1
FUT6	1.33631373828784	-1.48006024653441	6.22126218630552	7.28221083004154e-10	1.65970533718946e-09	11.8812108762157	Upregulated	FUT6
COL4A2	0.398456624802737	8.63129010991219	6.3828092356945	2.67339457800171e-10	6.25980861216389e-10	11.880651586048	Not Significant	COL4A2
CNOT1	0.302047381511236	7.63274672376528	6.38593995468377	2.62139482874138e-10	6.14189361330185e-10	11.8767232194125	Not Significant	CNOT1
NUDT11	0.680081427808418	0.494655572260255	6.25911182024055	5.77001129715549e-10	1.32413000742911e-09	11.8693610564573	Not Significant	NUDT11
PHLDA2	0.678207101676952	2.56729041024137	6.30788902674789	4.26689379409305e-10	9.86904642500242e-10	11.8668823818999	Not Significant	PHLDA2
SLC25A27	0.753747949264939	0.817055887900537	6.26289718923736	5.63686079779313e-10	1.29397079080628e-09	11.8531372197907	Not Significant	SLC25A27
LNPEP	-0.57954181838103	3.76090223004587	-6.33792493269649	3.53965591407088e-10	8.22895776109023e-10	11.8527690074631	Not Significant	LNPEP
POM121	0.215212783791966	6.75547249819825	6.38276641761712	2.67411271341771e-10	6.26051071198542e-10	11.8526378702924	Not Significant	POM121
FAM173B	-0.288239901657883	3.84447259329936	-6.33904275342269	3.51507342102427e-10	8.17688901033109e-10	11.8431497707444	Not Significant	FAM173B
C10orf18	0.403214307323154	6.78329770338426	6.3803211273204	2.71543916865865e-10	6.35626806964561e-10	11.8376189170369	Not Significant	C10orf18
OSM	0.702534002484365	0.829294671706795	6.25757817185189	5.82482801520996e-10	1.33650468961593e-09	11.826440787831	Not Significant	OSM
CCM2	0.289214382928216	5.43201351870494	6.36922545047002	2.91094406523316e-10	6.80857943809107e-10	11.8228152414627	Not Significant	CCM2
HVCN1	0.398299829045554	2.42309511331113	6.29657761298504	4.57704557183421e-10	1.05700726853329e-09	11.8208951841969	Not Significant	HVCN1
LOC134466	-0.638693073250236	-0.514925345101275	-6.2253832359382	7.1004049197555e-10	1.62024333639245e-09	11.8171132741376	Not Significant	LOC134466
LYPLA2P1	0.263512951249106	1.85818027046337	6.28013286809505	5.06760094150059e-10	1.16633528050806e-09	11.811930255357	Not Significant	LYPLA2P1
C5orf42	-0.409856568324066	4.71860979606644	-6.35404941085841	3.20078559967257e-10	7.46667052217882e-10	11.8060638040019	Not Significant	C5orf42
SR140	0.225674078841554	6.76795159591177	6.37478526939576	2.81131899637084e-10	6.5776162918059e-10	11.8037456979142	Not Significant	SR140
TSPAN14	0.23115451616649	6.89671936025706	6.37394739272624	2.82611640927697e-10	6.61120417281156e-10	11.7978135966055	Not Significant	TSPAN14
PPP1R1B	1.54517100797319	4.40338127052439	6.34703116486061	3.34419122711065e-10	7.78784971155517e-10	11.7967451846787	Upregulated	PPP1R1B
HCK	0.480142829541648	3.92254804312811	6.33425910054575	3.62145824380604e-10	8.41259747556185e-10	11.7904148438917	Not Significant	HCK
ZDHHC24	-0.376808984093415	4.00160593729601	-6.33391703068648	3.62918508652728e-10	8.42923854594255e-10	11.7885482785486	Not Significant	ZDHHC24
PTPRZ1	1.52777717525543	-1.0450901424994	6.21620214732296	7.51166980537847e-10	1.71017891659719e-09	11.7871388627651	Upregulated	PTPRZ1
ELMO2	-0.256320547792229	6.03378774234557	-6.365724884048	2.97543255846764e-10	6.95615418659562e-10	11.7683856524112	Not Significant	ELMO2
ACTG2	1.11682000377566	3.73853086847197	6.32778940570174	3.77036107214098e-10	8.7422144332663e-10	11.7645602286547	Upregulated	ACTG2
RRP9	0.31780074606378	4.24108124620094	6.3371515942124	3.55676103865806e-10	8.26743942624557e-10	11.7619620613224	Not Significant	RRP9
RYBP	-0.256396786184021	6.28511769552143	-6.36619527236585	2.96668634303131e-10	6.93787414002338e-10	11.7615433818472	Not Significant	RYBP
DPP7	-0.431409906568297	6.4531871609914	-6.36594615856138	2.97131513054345e-10	6.94761342897106e-10	11.7569359418195	Not Significant	DPP7
DCTD	-0.223845455677889	6.22104153198087	-6.36402676055637	3.00721714103188e-10	7.02826654431982e-10	11.7500844964563	Not Significant	DCTD
TNFRSF19	-0.677276847714308	4.02387531142624	-6.32818898216593	3.76099372394998e-10	8.72184584232404e-10	11.7484756919829	Not Significant	TNFRSF19
C10orf2	0.303055205984699	4.20222165461708	6.33436032868535	3.61917473867603e-10	8.40859799965294e-10	11.747731001906	Not Significant	C10orf2
TOP2A	0.669226253764215	6.90626602882439	6.36543918476211	2.98075704284844e-10	6.96751376859482e-10	11.7475122563833	Not Significant	TOP2A
HTRA3	-0.719996782043122	6.1974753145577	-6.36266060046784	3.03302902249213e-10	7.08416750618598e-10	11.7458629707384	Not Significant	HTRA3
EFCAB7	-0.301783033951225	2.81675292766956	-6.29393728783975	4.65255449529267e-10	1.07394791997294e-09	11.7448111722614	Not Significant	EFCAB7
ITPR3	0.397684150504546	6.59530503695996	6.36270442355022	3.03219768673413e-10	7.08416750618598e-10	11.7319769052952	Not Significant	ITPR3
PFDN4	0.348553104500716	4.14609805900123	6.32980917367396	3.72324390144399e-10	8.64099728220068e-10	11.7272303629029	Not Significant	PFDN4
VMA21	0.227142572138441	5.81734559059972	6.35713250912535	3.13970565418367e-10	7.32761180822812e-10	11.7240597379655	Not Significant	VMA21
BRCA2	0.568404341296076	2.92136473333447	6.29340968617909	4.66778833615878e-10	1.07713210032822e-09	11.7125174894564	Not Significant	BRCA2
C8orf80	0.905039911927818	-1.46671515784218	6.1908710217579	8.77082076472006e-10	1.98988743952653e-09	11.7090092670956	Not Significant	C8orf80
NCRNA00152	0.450833430896566	3.55537404919899	6.31000102381113	4.2113051466305e-10	9.74499136203133e-10	11.7083516949787	Not Significant	NCRNA00152
TTC27	0.212253697834274	4.71533198372839	6.33813507642443	3.53502175518062e-10	8.22073813079371e-10	11.7028188208246	Not Significant	TTC27
SFRP4	-0.867526901529399	6.11108025335683	-6.35389097713795	3.20395556004004e-10	7.47290055588581e-10	11.6974191239638	Not Significant	SFRP4
C17orf76	-0.436918893779269	1.34120504299404	-6.24747770504087	6.19877239516763e-10	1.42056387135927e-09	11.6968708151651	Not Significant	C17orf76
MTP18	0.391353147342664	3.79348959592268	6.31362472333934	4.11757291647756e-10	9.53399038380563e-10	11.690994198474	Not Significant	MTP18
BRD4	0.226491796654591	6.47599787644783	6.35549885771549	3.17192691683401e-10	7.40165733773848e-10	11.6899196880327	Not Significant	BRD4
SNHG6	0.499990644277565	5.47255522364609	6.34794099292215	3.32525194467287e-10	7.74494955741033e-10	11.6891245347378	Not Significant	SNHG6
PKIG	-0.345091221303116	4.99893153552421	-6.33977397816714	3.49908313214269e-10	8.14095713334052e-10	11.688213980008	Not Significant	PKIG
UBE2O	0.25913215775452	5.7698080725	6.34958972453579	3.2911982903854e-10	7.66921451225257e-10	11.6797918929022	Not Significant	UBE2O
TMEM49	-0.358553789885204	7.15716306605968	-6.35292267910423	3.22339620587997e-10	7.51707245456613e-10	11.669715917296	Not Significant	TMEM49
SLC4A3	0.58516326349733	3.05806047259925	6.28962203568097	4.77859260704348e-10	1.10202150307581e-09	11.663004383186	Not Significant	SLC4A3
DLX2	-1.52426486555148	-1.4263443742652	-6.1800314527	9.37058566160525e-10	2.12177845079041e-09	11.6615694802414	Downregulated	DLX2
B4GALT4	0.256375799570621	4.80039212643446	6.33151530770076	3.68389214151014e-10	8.55232103024387e-10	11.6535771019143	Not Significant	B4GALT4
CLN5	-0.275112576862284	4.99389639254211	-6.33375736756387	3.63279715157249e-10	8.43631884679371e-10	11.6513221562057	Not Significant	CLN5
ZNF789	0.344034557110617	1.88257104341509	6.25168367721871	6.04028979623464e-10	1.38530520043279e-09	11.6339471500323	Not Significant	ZNF789
METTL8	0.2381128587649	4.3817606416303	6.31935496415376	3.97349948233132e-10	9.20324462272561e-10	11.6326985257314	Not Significant	METTL8
GOT1	0.277497181235836	5.5475587529196	6.3380862580354	3.53609778513255e-10	8.22196295635837e-10	11.6247828740138	Not Significant	GOT1
CNBP	0.17991235488623	8.44672217976629	6.34145784875373	3.46253056177242e-10	8.0584193621595e-10	11.6220239834239	Not Significant	CNBP
STAMBP	0.197443728521547	5.37452287616552	6.33366286990157	3.63493663150188e-10	8.4399777480125e-10	11.6099356813497	Not Significant	STAMBP
RGN	0.954796433127505	-0.511183004228931	6.19118735917327	8.75389291734132e-10	1.98634801840278e-09	11.607267831525	Not Significant	RGN
NUFIP1	0.22446992670981	3.42743252939971	6.28726262933144	4.84891011697401e-10	1.11754908716893e-09	11.5917022815302	Not Significant	NUFIP1
BAHCC1	0.561143669226836	4.10197210003554	6.30588391670858	4.32033257833848e-10	9.991102858466e-10	11.5867568236893	Not Significant	BAHCC1
MGAT1	0.243569355749433	7.1454597609987	6.33838840343649	3.52944319008389e-10	8.20904059455876e-10	11.5804686165089	Not Significant	MGAT1
GPR18	0.717312169283721	-0.793102312504591	6.18049601639246	9.34407850220664e-10	2.11641681208424e-09	11.5770865395144	Not Significant	GPR18
ZFYVE21	-0.270995696364003	5.58011127612929	-6.33025910211094	3.71282663819312e-10	8.61815699346098e-10	11.5770226593193	Not Significant	ZFYVE21
MRPL13	0.366737978205805	5.56321570457205	6.32901866906795	3.74161583341669e-10	8.67959767184556e-10	11.5683246937231	Not Significant	MRPL13
NKIRAS2	0.222825134256012	5.60218119253123	6.32902887559322	3.74137806209602e-10	8.67959767184556e-10	11.5648618357226	Not Significant	NKIRAS2
RAB18	-0.273794265735429	6.93479518879257	-6.33524285615591	3.59932622664909e-10	8.3650800674312e-10	11.5618345509973	Not Significant	RAB18
FAM35A	-0.246305881381072	5.29810291209707	-6.32040207387355	3.94771031064172e-10	9.14634368720968e-10	11.5390387109104	Not Significant	FAM35A
PTH1R	-0.750901726980381	-0.0902988196396156	-6.18704900776109	8.97788836435929e-10	2.03594022953584e-09	11.5368248654069	Not Significant	PTH1R
PRKRIR	0.341073191906235	6.00306480608412	6.32598036382907	3.81305699607583e-10	8.83847360388213e-10	11.5246424009865	Not Significant	PRKRIR
EID2B	-0.355745671905995	0.838692311557454	-6.20577658896161	8.00692943384621e-10	1.81988933692295e-09	11.5244660577434	Not Significant	EID2B
RDH16	-0.916471336497257	0.284264652136339	-6.1903490846708	8.79882058387102e-10	1.99593737009393e-09	11.5199294269569	Not Significant	RDH16
PPAP2A	-0.380463900615784	5.05068388448341	-6.31324998027951	4.12717083879064e-10	9.55473564488469e-10	11.5191086690238	Not Significant	PPAP2A
FAM190B	0.26049621995141	5.89013328031645	6.32122623800983	3.92752720241587e-10	9.10099080949967e-10	11.5011520468729	Not Significant	FAM190B
MRVI1	-0.463818383534759	3.97579174938963	-6.28678452597609	4.8632817967982e-10	1.12068881682338e-09	11.4980078598014	Not Significant	MRVI1
REM1	0.564007002273778	-0.115900253367501	6.18094359372999	9.3186098265485e-10	2.11096765966326e-09	11.4938309736428	Not Significant	REM1
RSBN1L	-0.263335278068688	4.67469885261423	-6.30148286335362	4.43993067262732e-10	1.02613407006197e-09	11.4910939606338	Not Significant	RSBN1L
SLC15A4	0.186276965380942	4.83242554551157	6.30517941106288	4.33926344941558e-10	1.00317819041401e-09	11.4890421306933	Not Significant	SLC15A4
TMOD2	0.459614283792549	3.82494194555808	6.28026734244024	5.06338838127867e-10	1.16565418628948e-09	11.4766820584429	Not Significant	TMOD2
EHMT2	0.254266919156096	6.49647032982804	6.3202608121596	3.95117985980672e-10	9.15296532452054e-10	11.4749225976274	Not Significant	EHMT2
NUP153	0.328570362676567	6.28720805044455	6.31922659080433	3.97667249025779e-10	9.20916867734617e-10	11.473631623234	Not Significant	NUP153
PPIAL4C	0.320683409084618	1.03653375045464	6.20337060369148	8.12567678491823e-10	1.84575814903432e-09	11.4713128464739	Not Significant	PPIAL4C
RARS2	0.23071604477921	5.09296948194101	6.30452411482779	4.35694478592493e-10	1.00711031059364e-09	11.4583635661779	Not Significant	RARS2
SGSM1	-0.739435307194613	1.18560005710793	-6.20173095154576	8.20758564483493e-10	1.86408094607351e-09	11.4515630001692	Not Significant	SGSM1
EIF3C	0.776694063679818	3.61402687715655	6.27050607137797	5.37823965796955e-10	1.23611967077442e-09	11.4514607164067	Not Significant	EIF3C
MCL1	0.249435904102487	8.86768955228463	6.31097673291636	4.18586377170218e-10	9.68761760802018e-10	11.4486013916233	Not Significant	MCL1
THAP5	-0.242968236760359	4.94322192926507	-6.29781117672699	4.54217955435319e-10	1.0491173054013e-09	11.4371191693896	Not Significant	THAP5
CDR2L	0.351880112588287	5.13659983852396	6.30026006996861	4.4737305038791e-10	1.03362649662795e-09	11.4265309081787	Not Significant	CDR2L
RWDD3	0.235331576431906	3.51813604081858	6.26145379130667	5.68727434942578e-10	1.30534327845201e-09	11.422262581438	Not Significant	RWDD3
PCBP1	0.163469464916815	8.56314320169684	6.3080166174853	4.26351528988623e-10	9.86275631278627e-10	11.4219811147215	Not Significant	PCBP1
ULK1	-0.269118126464075	6.09060609068915	-6.30913191904302	4.23409409144524e-10	9.79621058380908e-10	11.4208659802198	Not Significant	ULK1
ZNF397OS	-0.288993720139988	4.00193000276853	-6.27104409516009	5.36039810947027e-10	1.23220823996992e-09	11.4016822217004	Not Significant	ZNF397OS
CASP8AP2	0.383223433745816	4.61513033504316	6.28614851819242	4.88246459697259e-10	1.12476293093564e-09	11.39812812614	Not Significant	CASP8AP2
KIT	0.830201327421697	4.20735533858588	6.27798150814225	5.13546232722639e-10	1.18159054037813e-09	11.3969394666121	Not Significant	KIT
DOK2	0.613822268733899	2.24756102181766	6.22155864134884	7.26898187664975e-10	1.65719499996675e-09	11.3960474542087	Not Significant	DOK2
ELTD1	-0.420435535305449	4.72741797032733	-6.28667083157977	4.86670554785899e-10	1.121305140622e-09	11.3941327652566	Not Significant	ELTD1
ZMYND15	0.515534280804718	1.40192020749283	6.19511714832284	8.54624424641381e-10	1.93981858714097e-09	11.3700375844026	Not Significant	ZMYND15
TCEB3	0.188911800623455	6.20276716899488	6.30132370921049	4.44431575835151e-10	1.02698894480851e-09	11.3677609677406	Not Significant	TCEB3
NAPEPLD	-0.259493932196688	4.46049115558507	-6.27610696224299	5.19531554136957e-10	1.19517810801842e-09	11.3645689714776	Not Significant	NAPEPLD
FOXRED2	0.380150536538809	5.47851428999519	6.2943340211181	4.64113133822859e-10	1.0714763649432e-09	11.3631262431638	Not Significant	FOXRED2
STAT6	-0.282399654652467	7.08892494222375	-6.29826832439643	4.52932456829766e-10	1.04630962824064e-09	11.3371249200386	Not Significant	STAT6
KILLIN	-0.411421025177543	0.479330403629202	-6.16491895717333	1.0274088172931e-09	2.32214252014886e-09	11.3306153221257	Not Significant	KILLIN
DNAJC18	-0.296944012526963	2.48183134884344	-6.21543544225521	7.54704840855312e-10	1.71797222100098e-09	11.3297118730724	Not Significant	DNAJC18
TMEM79	0.414566852569338	4.6290935842827	6.27414756296204	5.25860679481002e-10	1.20955229595699e-09	11.32331422161	Not Significant	TMEM79
BANF1	0.318133817459094	7.04782654141068	6.29601991610978	4.59289432065383e-10	1.060503691719e-09	11.3231565387274	Not Significant	BANF1
OSBPL5	-0.342366543416887	5.19333168430172	-6.28240283441941	4.99694864495475e-10	1.15078212600458e-09	11.3202208473928	Not Significant	OSBPL5
ZNF326	0.22587530323933	4.61820096879646	6.27258623611839	5.30957868158075e-10	1.2207137346731e-09	11.3174013324223	Not Significant	ZNF326
TAL1	-0.47578382355599	1.13298116332041	-6.17840897251104	9.46373883161137e-10	2.14222291428807e-09	11.3165795940094	Not Significant	TAL1
SLC39A14	0.355913743671362	5.99282584308065	6.29002656503745	4.76663691379826e-10	1.09943372921588e-09	11.3074030691257	Not Significant	SLC39A14
WTAP	0.205876632916546	6.3576580893342	6.29130252150872	4.72911779981398e-10	1.091116172496e-09	11.302694583225	Not Significant	WTAP
CAMK1	-0.323982779903893	3.3538469737222	-6.23471181928111	6.70508725158631e-10	1.53307425747773e-09	11.300069426387	Not Significant	CAMK1
CUBN	0.44690706269572	0.498994987900539	6.16034257997942	1.0564088902189e-09	2.38516697237989e-09	11.2917302542006	Not Significant	CUBN
PLAG1	0.673499013192933	0.137432549335962	6.15115568662184	1.11705851332492e-09	2.51906204142445e-09	11.2876569285207	Not Significant	PLAG1
OXNAD1	0.208091522607668	3.5737324981345	6.24050158986811	6.47063741942258e-10	1.48127914127406e-09	11.2865968817662	Not Significant	OXNAD1
POFUT1	-0.215600687234872	6.76499674810039	-6.28142410338272	5.02729261383237e-10	1.15759213155737e-09	11.2365984310374	Not Significant	POFUT1
C1QBP	0.295601806635934	6.41403906213825	6.28025219105189	5.0638628444272e-10	1.16565418628948e-09	11.2347363334949	Not Significant	C1QBP
DKFZp761E198	0.274275575415086	4.24528838863586	6.2476610594018	6.19177960618897e-10	1.41917864266203e-09	11.2196235471828	Not Significant	DKFZp761E198
